"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalues","rank","leading_edge","core_enrichment"
"hsa00515","hsa00515","Mannose type O-glycan biosynthesis",22,0.602448822301823,1.70503888007716,0.0123203285420945,0.0183885500628275,0.00464552843692485,10876,"tags=36%, list=26%, signal=27%","FUT9/LARGE2/B4GALT2/FUT4/B4GALT1/B3GAT2/POMGNT2/FUT4/B4GAT1/CHST10/POMT2/B4GALT3/MGAT5B/B4GALT1/LARGE1/B4GALT1/B4GALT3/ST3GAL3"
"hsa00260","hsa00260","Glycine, serine and threonine metabolism",38,0.5160329018805,1.64131792996221,0.0126315789473684,0.0187597707139135,0.00473931049614657,3873,"tags=13%, list=9%, signal=12%","PSAT1/PHGDH/CBS/CBS/SHMT2/SHMT2/SHMT2/GCAT/GCAT/PSAT1/ALDH7A1"
"hsa05410","hsa05410","Hypertrophic cardiomyopathy (HCM)",88,0.41162979227143,1.53732844894663,0.0133333333333333,0.0197044334975369,0.00497796214674618,6509,"tags=18%, list=16%, signal=15%","PRKAA2/ITGA4/SLC8A1/CACNB4/PRKAA1/ITGA2/PRKAA2/CACNA1C/PRKAA2/SGCD/CACNG7/SGCD/TGFB3/SGCD/CACNA1C/SLC8A3/CACNA2D3/ITGA2/ITGA1/CACNA2D4/CACNG4/PRKAB1/ITGB5/TPM3/LAMA2/ITGA8/LAMA2/CACNA2D2/SLC8A1/IGF1/PRKAA2/ITGB5/LAMA2/CACNA1D/ITGA1/CACNG4/ITGB5/CACNA2D1/IGF1/SGCG/CACNA1D/CACNA1D/IGF1"
"hsa05322","hsa05322","Systemic lupus erythematosus",92,0.405768291696004,1.53004674106469,0.0134831460674157,0.0198281559814937,0.00500921835321947,8678,"tags=24%, list=21%, signal=19%","H2AFX/H2AFY2/ACTN1/ACTN1/HLA-DOB/ACTN4/SNRPD1/H2AFV/IFNG/H2AFZ/HIST1H2BE/H2AFZ/C1R/CD86/SNRPB/ACTN1/H2AFY/C1S/HIST3H3/HIST1H2BJ/SSB/HLA-DQB1/C1QA/H2AFY/H2AFX/HLA-DQB1/HIST3H2A/TNF/HLA-DQA1/HIST1H2AE/C1S/RO60/H2AFX/HIST1H4L/HIST1H2BB/HIST1H3C/C1QB/HIST1H2AB"
"hsa04928","hsa04928","Parathyroid hormone synthesis, secretion and action",104,0.389610437859312,1.48183602862104,0.0138568129330254,0.0202782628288177,0.00512292955675394,4839,"tags=13%, list=12%, signal=12%","PRKACB/ARRB1/GNA13/PRKACB/ITPR1/RXRA/RUNX2/SP1/ADCY9/EGR1/ITPR2/FOS/ARRB1/GNAQ/SLC34A1/PRKACB/GNAI3/BCL2/GCM1/MAFB/MEF2D/MMP16/PDE4D/KL/PTHLH/EGR1/GNAQ/ARRB1/ADCY1/BCL2/ITPR1/ITPR1/NR4A2/NR4A2/CREB3L4/SLC9A3R1/ITPR1/GATA3/GATA3/GATA3"
"hsa03022","hsa03022","Basal transcription factors",40,0.500039854159258,1.61315071140237,0.0146443514644351,0.0213267254336434,0.00538780432007834,12232,"tags=37%, list=29%, signal=26%","TAF4B/TAF5/GTF2H4/TAF5/TAF11/TAF2/ERCC3/GTF2I/GTF2IRD1/TBPL1/GTF2F2/TAF8/TAF15/TAF11/TAF5L/TAF8/TAF8/GTF2A2/TAF8/GTF2H3/GTF2F1/TAF5L/TAF12/GTF2A1/GTF2F1/TAF6L/TAF10/TAF15/TAF4B/TAF1L"
"hsa00565","hsa00565","Ether lipid metabolism",42,0.501632952869114,1.6339523324516,0.0147368421052632,0.0213449341356318,0.00539240441321225,5384,"tags=16%, list=13%, signal=14%","UGT8/UGT8/PLA2G7/PAFAH1B1/PLA2G4A/PLD3/PLD1/PLA2G2D/LPCAT4/AGPS/PLB1/PLA2G5/PLD1/PLPP2"
"hsa00480","hsa00480","Glutathione metabolism",51,0.465522212865537,1.59432899063926,0.0147991543340381,0.0213449341356318,0.00539240441321225,7904,"tags=31%, list=19%, signal=26%","ODC1/RRM2/GSTP1/SRM/MGST1/IDH2/CHAC1/RRM2/GPX7/CHAC2/RRM1/G6PD/PGD/OPLAH/IDH2/ANPEP/GSTA4/GCLM/GGT7/GPX1/GSTA4/PGD/GCLM/GSTK1/RRM1/GSTO1/NAT8B"
"hsa04911","hsa04911","Insulin secretion",85,0.411918396703331,1.52955204854626,0.0154867256637168,0.0222297497565313,0.00561593678059738,6927,"tags=15%, list=17%, signal=13%","ATP1B4/KCNMA1/PCLO/PRKCB/PLCB1/ATF2/KCNMA1/CREB1/CACNA1C/GNAQ/PRKACB/ADCYAP1R1/PRKACB/ATP1B1/FXYD2/ADCY9/CACNA1C/GNAQ/ATP1A4/PRKACB/RAPGEF4/CACNA1D/ABCC8/GNAQ/ADCY1/CREB3L4/CACNA1D/ATP1A2/CACNA1D/KCNMA1/PCLO"
"hsa00052","hsa00052","Galactose metabolism",30,0.533937343352154,1.6068353999981,0.0186335403726708,0.0264931853639869,0.00669301524984933,10263,"tags=34%, list=24%, signal=26%","PFKP/B4GALT2/PFKL/AKR1B1/GANC/UGP2/LCT/GALK1/B4GALT1/HK2/PFKL/UGP2/PGM1/GAA/HK2/PGM2/B4GALT1/B4GALT1"
"hsa01523","hsa01523","Antifolate resistance",30,0.529396347617762,1.59316969036361,0.0186335403726708,0.0264931853639869,0.00669301524984933,4494,"tags=23%, list=11%, signal=21%","FOLR1/TYMS/TYMS/GGH/SHMT2/SHMT2/GART/SHMT2/GART/RELA/GART/GART/ABCC4/GART/DHFR/GART/SLC19A1/SLC19A1"
"hsa00510","hsa00510","N-Glycan biosynthesis",48,0.471004023767434,1.58533025435461,0.0191489361702128,0.0270975511842633,0.00684569714128758,6199,"tags=24%, list=15%, signal=21%","MGAT4A/STT3B/SRD5A3/ALG14/MAN1A2/MAN1C1/MAN2A2/MAN1C1/ALG13/ALG9/MAN2A1/ST6GAL2/MAN2A1/SRD5A3/MAN1A2/MAN2A1/MGAT4A/FUT8/MAN1A1/MGAT4A/ALG13/MAN1A1/MGAT4A"
"hsa05143","hsa05143","African trypanosomiasis",34,0.510837093265683,1.60507404119907,0.0204081632653061,0.0287438919229664,0.0072616148015915,10347,"tags=31%, list=25%, signal=23%","IDO1/ICAM1/ICAM1/PRKCA/IFNG/THOP1/MYD88/PLCB3/IL18/PLCB4/PLCB2/FASLG/TNF/ICAM1/F2RL1/PLCB2/TLR9/PLCB4/PRKCA/LAMA4/IL12B/HPR"
"hsa04136","hsa04136","Autophagy - other",31,0.513530806431443,1.54723660929631,0.0208768267223382,0.0292665795172965,0.00739366219384334,6246,"tags=23%, list=15%, signal=20%","PPP2CA/PPP2CB/ATG4C/ATG4A/WIPI2/ATG3/ATG12/ATG10/PPP2CA/ULK2/ATG2B/WIPI1/ATG5/PIK3C3/PIK3C3/ATG12"
"hsa05134","hsa05134","Legionellosis",53,0.44911755733067,1.55733259644236,0.0210526315789474,0.02937576499388,0.00742124589319075,6159,"tags=19%, list=15%, signal=16%","BNIP3/HSPA1L/SEC22B/CLK4/CR1/CASP8/CR1/TLR4/NAIP/CXCL2/TLR4/RAB1A/HBS1L/SAR1B/TLR4/CLK4/HSPA2/CASP8/EEF1A1/NAIP/SAR1B/EEF1A2"
"hsa04961","hsa04961","Endocrine and other factor-regulated calcium reabsorption",53,0.438138172926262,1.51926115402653,0.0252631578947368,0.0350877192982456,0.00886426592797784,4839,"tags=14%, list=12%, signal=13%","PRKACB/PRKACB/ATP1B1/FXYD2/ADCY9/ATP2B1/ESR1/SLC8A3/DNM3/ESR1/GNAQ/ATP1A4/PRKACB/SLC8A1/KL/RAB11A/GNAQ/BDKRB2/ATP2B1/RAB11A/ATP1A2/ESR1"
"hsa04152","hsa04152","AMPK signaling pathway",117,0.351840818956111,1.36835283942825,0.0255220417633411,0.0352839287050798,0.00891383462023069,7435,"tags=26%, list=18%, signal=22%","CD36/RPS6KB1/LIPE/HMGCR/PRKAA2/IRS4/ACACA/AKT2/PPP2R1B/IGF1/PRKAA2/TSC1/IGF1R/MAP3K7/PPP2CA/PPP2R2C/PRKAA1/PIK3CA/SCD5/PPP2CB/PPARG/PDPK1/PRKAA2/CPT1A/CREB1/G6PC3/RAB2A/STRADA/ACACA/LEPR/PPP2R5C/PRKAA2/INSR/PFKM/PFKFB2/PPP2R5E/PPP2R5E/SCD/SREBF1/FOXO1/ADIPOR2/HMGCR/PIK3CA/RAB2A/PRKAB1/PPP2CA/STRADB/IRS1/PPP2R3C/PDPK1/ACACB/RAB2A/IGF1/PIK3R1/PDPK1/PIK3R1/PRKAA2/PFKFB3/RPS6KB1/SCD/IGF1R/CD36/PCK1/CD36/ACACB/PPP2R2A/LEP/CCND1/IRS1/CD36/CREB3L4/IGF1/IRS1/RAB14/ACACB/IGF1R/CAB39L/IGF1/FBP1/ADIPOQ"
"hsa04975","hsa04975","Fat digestion and absorption",39,0.468015124592939,1.49733547021242,0.0273684210526316,0.0376629647513279,0.00951485425296704,4354,"tags=18%, list=10%, signal=16%","PLPP1/PNLIPRP1/PNLIPRP2/PLA2G12A/PLA2G5/PLPP3/ABCA1/CD36/CD36/PLA2G12A/PLA2G12A/CD36"
"hsa04211","hsa04211","Longevity regulating pathway",88,0.388417377648514,1.45063621714378,0.0288888888888889,0.0394816764527232,0.0099743182617406,7563,"tags=22%, list=18%, signal=18%","EIF4E2/EIF4E/RPS6KB1/PRKAA2/IRS4/AKT2/IGF1/PRKAA2/TSC1/IGF1R/CAT/PRKAA1/PIK3CA/ATF2/PPARG/PRKAA2/CREB1/PRKAA2/INSR/PRKACB/SESN3/PRKACB/APPL1/ADCY9/FOXO1/ADIPOR2/PIK3CA/PRKAB1/EIF4E/IRS1/PRKACB/RB1CC1/EIF4E/SESN1/IGF1/PIK3R1/KL/PIK3R1/PRKAA2/ATG5/RPS6KB1/IGF1R/ADCY1/IRS1/CREB3L4/IGF1/IRS1/IGF1R/IGF1/ADIPOQ"
"hsa00010","hsa00010","Glycolysis / Gluconeogenesis",66,0.414389959494664,1.4665238730672,0.0289532293986637,0.0394816764527232,0.0099743182617406,5342,"tags=25%, list=13%, signal=22%","PFKP/LDHB/TPI1/TPI1/LDHB/ENO1/GAPDH/GAPDH/GAPDH/PDHA1/GAPDH/GAPDH/GAPDH/PKM/ALDH1A3/PKM/GPI/ENO1/PGK1/PDHA1/PFKL/PGK1/ALDH3B1/DLAT/ALDH1B1/PGK1/PGK1/ALDH7A1/ALDH1B1/HK2/PKLR/DLAT/PFKL/ACSS1"
"hsa04920","hsa04920","Adipocytokine signaling pathway",68,0.407779907181944,1.45106786028349,0.0334821428571429,0.045450872656755,0.0114823257238118,6064,"tags=20%, list=14%, signal=17%","MAPK9/PRKAA2/MAPK10/CPT1A/ACSL3/PTPN11/ACSL4/G6PC3/IKBKB/LEPR/PRKAA2/CHUK/RXRA/ACSL3/ACSL3/MAPK10/ADIPOR2/PRKAB1/IRS1/MAPK9/MAPK10/ACACB/PRKAA2/ACSL1/CD36/PCK1/CD36/ACACB/LEP/IRS1/CD36/IRS1/ACACB/ADIPOQ"
"hsa05020","hsa05020","Prion diseases",34,0.471631858791473,1.4818893606752,0.0346938775510204,0.0468836183121897,0.0118442825209743,8961,"tags=32%, list=21%, signal=25%","NOTCH1/CCL5/ELK1/CCL5/MAP2K2/ELK1/MAPK1/FYN/MAPK1/HSPA5/FYN/STIP1/PRNP/C1QA/CCL5/NCAM1/MAPK1/LAMC1/IL1A/MAPK1/C1QB/NCAM1"
"hsa04742","hsa04742","Taste transduction",72,0.398585216998943,1.437410664644,0.0353200883002208,0.0475158138567992,0.0120039950796124,9823,"tags=22%, list=23%, signal=17%","KCNK5/GABBR2/CHRM3/CHRM3/CHRM3/CHRM3/GABBR2/HCN4/ITPR3/SCN3A/PDE1C/ITPR3/SCNN1B/PLCB2/GABBR2/PDE1B/GABBR2/PDE1C/SCNN1A/PDE1C/GABRA5/PLCB2/CACNA1A/GABRA5/GNB3/GABBR1/HTR3C/PDE1C/HTR3A"
"hsa04750","hsa04750","Inflammatory mediator regulation of TRP channels",92,0.366344012498072,1.38138803327485,0.0359550561797753,0.0481540930979133,0.0121652445721044,6747,"tags=19%, list=16%, signal=16%","CALM3/TRPA1/IGF1/PRKCB/PLCB1/MAPK9/PIK3CA/MAPK10/HRH1/PRKCH/CALM1/GNAQ/PRKACB/PRKACB/ITPR1/PTGER4/PTGER2/ADCY9/PLA2G4C/ITPR2/MAPK10/PIK3CA/GNAQ/MAPK9/PRKACB/MAPK10/IL1R1/HTR2B/IGF1/PIK3R1/IL1R1/PTGER4/PIK3R1/BDKRB1/GNAQ/BDKRB2/ADCY1/ITPR1/ITPR1/IGF1/IGF1/ITPR1"
"hsa00030","hsa00030","Pentose phosphate pathway",29,0.504777393483353,1.50841854950382,0.0394190871369295,0.0523262218631807,0.0132192560496456,9569,"tags=41%, list=23%, signal=32%","PFKP/RPIA/TKT/TKT/GPI/PGLS/PFKL/G6PD/H6PD/TALDO1/PGD/PRPS2/RPE/PGLS/PFKL/TKT/H6PD/PGLS/PRPS1/PGD/PRPS1/PGM1/RGN/H6PD/PGM2"
"hsa00512","hsa00512","Mucin type O-glycan biosynthesis",29,0.498117954654843,1.48851825050491,0.0394190871369295,0.0523262218631807,0.0132192560496456,3107,"tags=20%, list=7%, signal=18%","GALNT10/GALNT16/GALNT10/GALNT15/ST6GALNAC1/GALNT15/GALNT6/GALNT10/GALNT7/GALNT7/GALNT16/GALNT6"
"hsa00561","hsa00561","Glycerolipid metabolism",61,0.41392575011767,1.45700024279102,0.0416666666666667,0.0550660792951542,0.0139114305587758,7184,"tags=23%, list=17%, signal=19%","LPIN1/LPIN1/LIPG/DGAT2/DGKZ/DGAT2/AGPAT1/DGKH/AKR1B1/AGPAT1/AGPAT5/ALDH1B1/DGKZ/ALDH7A1/ALDH1B1/AGPAT5/LPL/AGPAT3/PLPP2/MBOAT2/GPAT2/ALDH7A1/CEL/DGKH/PNPLA3/DGKH/AGPAT4"
"hsa05144","hsa05144","Malaria",46,0.43486565379322,1.45123023977134,0.0426439232409382,0.0561104253170239,0.0141752653432481,5547,"tags=29%, list=13%, signal=25%","PECAM1/PECAM1/CR1/GYPB/GYPA/GYPA/THBS1/PECAM1/GYPA/CR1/TLR4/TGFB3/TLR4/THBS1/PECAM1/TLR4/THBS1/ACKR1/HBB/HBB/SELE/SELP/HGF/THBS4/CD36/CD36/HBB/THBS1/CD36/HGF"
"hsa04918","hsa04918","Thyroid hormone synthesis",73,0.383246497639392,1.38017804104849,0.0539325842696629,0.0703590113656865,0.0177749081344892,6738,"tags=19%, list=16%, signal=16%","CANX/PRKCB/PLCB1/ATF2/CANX/CREB1/HSPA5/GNAQ/PRKACB/PRKACB/ALB/ATP1B1/ITPR1/FXYD2/ADCY9/ITPR2/GPX8/GNAQ/ATP1A4/PRKACB/CANX/GSR/GNAQ/CGA/ADCY1/ITPR1/ITPR1/LRP2/CREB3L4/ATP1A2/ITPR1/LRP2"
"hsa00020","hsa00020","Citrate cycle (TCA cycle)",29,0.481683692000828,1.43940799526216,0.0539419087136929,0.0703590113656865,0.0177749081344892,13126,"tags=48%, list=31%, signal=33%","PDHA1/IDH2/MDH2/PDHA1/DLAT/ACO2/IDH2/DLAT/SDHB/CS/FH/SDHD/OGDHL/SDHC/SDHC/SDHC/OGDH/MDH1/OGDH/SDHC/IDH3G/SDHA/IDH3B/IDH3G/IDH3B/DLD/ACLY/IDH1/ACLY/DLAT/PDHA1"
"hsa04960","hsa04960","Aldosterone-regulated sodium reabsorption",37,0.446785954976922,1.41103915998224,0.0567226890756303,0.0731872599954823,0.0184894130514903,3300,"tags=25%, list=8%, signal=24%","ATP1B4/IGF1/PRKCB/PIK3CA/PDPK1/INSR/ATP1B1/FXYD2/PIK3CA/IRS1/ATP1A4/PDPK1/NEDD4L/IGF1/PIK3R1/PDPK1/PIK3R1/NR3C2/NEDD4L/IRS1/IGF1/IRS1/ATP1A2/IGF1/SCNN1A"
"hsa00513","hsa00513","Various types of N-glycan biosynthesis",38,0.439644744731405,1.39835425166052,0.0568421052631579,0.0731872599954823,0.0184894130514903,5876,"tags=23%, list=14%, signal=20%","STT3B/ALG14/MAN1A2/HEXB/MAN1C1/MAN2A2/MAN1C1/ALG13/ALG9/MAN2A1/MAN2A1/MAN1A2/MAN2A1/MGAT4A/FUT8/MAN1A1/MGAT4A/ALG13/MAN1A1/MGAT4A"
"hsa04962","hsa04962","Vasopressin-regulated water reabsorption",44,0.423717756491891,1.40415035808228,0.0568421052631579,0.0731872599954823,0.0184894130514903,5750,"tags=20%, list=14%, signal=18%","CREB1/DYNC1LI2/DYNLL2/NSF/PRKACB/RAB5A/NSF/PRKACB/DYNC2LI1/DYNC2LI1/ADCY9/AQP2/ARHGDIB/DCTN4/DYNLL2/PRKACB/DYNC1I2/DYNC1I2/ARHGDIB/RAB11A/DYNC2LI1/DYNC2H1/CREB3L4/RAB11A"
"hsa05321","hsa05321","Inflammatory bowel disease (IBD)",61,0.393746190791089,1.38596909087576,0.0592105263157895,0.0759109311740891,0.0191774984018751,4754,"tags=12%, list=11%, signal=11%","HLA-DPA1/HLA-DQA1/TGFB3/SMAD2/RORA/TLR4/JUN/TLR4/MAF/HLA-DQB1/MAF/JUN/HLA-DRB4/RORC/GATA3/GATA3/GATA3"
"hsa03320","hsa03320","PPAR signaling pathway",73,0.376767783270544,1.35684637497669,0.0606741573033708,0.0774563710255797,0.0195679253117254,6272,"tags=24%, list=15%, signal=21%","APOA1/FABP6/SCD5/PPARG/PDPK1/CPT1A/OLR1/ACSL3/ACSL4/ACOX3/HMGCS1/RXRA/ACSL3/SCD/EHHADH/ACADL/ACSL3/PLIN4/PDPK1/SCP2/SCP2/SORBS1/PDPK1/ACSL1/FABP4/CPT2/SLC27A2/SCD/CD36/PLIN5/PCK1/CD36/PLIN1/CD36/HMGCS2/SLC27A2/FABP4/ADIPOQ/ACOX2"
"hsa04924","hsa04924","Renin secretion",68,0.384043851455608,1.36660409199141,0.0625,0.0794491525423729,0.02007136485281,5694,"tags=27%, list=14%, signal=24%","PDE1A/PDE3B/CREB1/CLCA2/PPP3CA/CACNA1C/CALM1/GNAQ/PRKACB/ADCYAP1R1/PRKACB/ITPR1/PTGER4/PTGER2/ADRB1/EDNRA/CACNA1C/ITPR2/PPP3CB/PDE3B/GUCY1A2/PPP3CA/PPP3CB/GNAQ/EDNRA/PRKACB/GNAI3/PDE3A/ADRB2/PDE1A/PTGER4/GUCY1A2/CACNA1D/GUCY1A2/GNAQ/PDE1A/AGTR1/ITPR1/PDE3B/CLCA2/ITPR1/CACNA1D/CACNA1D/KCNMA1/CLCA2/ITPR1/CLCA2/GUCY1A2/AGTR1"
"hsa04913","hsa04913","Ovarian steroidogenesis",44,0.41591343651647,1.37828776790243,0.0652631578947368,0.0826115922718188,0.0208702969949858,4985,"tags=20%, list=12%, signal=18%","LDLR/IGF1R/HSD3B1/CYP1B1/INSR/PRKACB/HSD17B7/PRKACB/ADCY9/PLA2G4C/ALOX5/PRKACB/IGF1/HSD17B1/AKR1C3/IGF1R/CGA/ADCY1/IGF1/IGF1R/IGF1"
"hsa00520","hsa00520","Amino sugar and nucleotide sugar metabolism",46,0.410354042434673,1.36943028312091,0.0682302771855011,0.086004551074161,0.0217274655345249,9908,"tags=32%, list=24%, signal=25%","CYB5R2/GMDS/GPI/NANP/GMDS/UAP1/CMAS/GFPT1/UGP2/CMAS/PMM1/GALK1/UXS1/HK2/HEXA/UGP2/HEXA/PGM1/CYB5R4/UXS1/PGM3/CYB5R3/HK2/PGM2/TSTA3/TSTA3"
"hsa00532","hsa00532","Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate",20,0.51807688306439,1.4295578260174,0.0691056910569106,0.0867435452597204,0.0219141588024557,7149,"tags=30%, list=17%, signal=25%","CHST3/CHST3/CHPF2/CHST11/CHST12/B3GALT6/UST/CHPF2/DSE/B3GAT3/CHST11/CHST11"
"hsa04927","hsa04927","Cortisol synthesis and secretion",64,0.380615219162763,1.33663660159861,0.0699774266365688,0.0874717832957111,0.0220981347273375,5696,"tags=18%, list=14%, signal=16%","PLCB1/ATF2/HSD3B1/PDE8B/CREB1/CACNA1C/GNAQ/PRKACB/PRKACB/ITPR1/SP1/ADCY9/CACNA1C/ITPR2/GNAQ/PRKACB/PBX1/PDE8B/CACNA1D/GNAQ/AGTR1/PBX1/ADCY1/ITPR1/ITPR1/CREB3L4/CACNA1D/CACNA1D/ITPR1/AGTR1"
"hsa05033","hsa05033","Nicotine addiction",38,0.429090036679545,1.36478346284472,0.071578947368421,0.0891024241100677,0.0225100860909645,2,"tags=1%, list=0%, signal=1%","GABRP"
"hsa04070","hsa04070","Phosphatidylinositol signaling system",96,0.341467024652827,1.29756132573869,0.0736607142857143,0.0913149350649351,0.023069036226931,6995,"tags=22%, list=17%, signal=18%","DGKQ/CALM3/PIKFYVE/PPIP5K1/PTEN/PRKCB/MTMR1/PLCB1/PI4K2A/MTMR7/IMPAD1/PIK3CA/INPP4B/PIP4K2B/MTM1/PIP4K2C/CALM1/PIK3C2A/PPIP5K2/INPP5J/PTEN/ITPR1/INPP5A/PIP5K1B/CDIPT/PIP4K2A/DGKE/MTMR6/PIP4K2A/ITPR2/PTEN/PIK3C2B/SYNJ1/PIK3CA/PTEN/CDS2/SACM1L/MTM1/PIP4P2/PIK3R1/PIK3R1/CDS1/PLCD4/CDS2/ITPR1/ITPR1/PIK3C3/CDS1/PIK3C3/ITPR1/INPP4B/INPP4B/INPP4B"
"hsa00760","hsa00760","Nicotinate and nicotinamide metabolism",35,0.439254832622832,1.38487534839497,0.0759753593429158,0.0937967399295257,0.0236960185085118,4011,"tags=16%, list=10%, signal=15%","NMNAT3/NNT/BST1/AOX1/AOX1/NT5E/NADK2/NADK2/ENPP1/SIRT3/ENPP1/ENPP1/NUDT12"
"hsa03060","hsa03060","Protein export",23,0.500344503390486,1.42206194109471,0.079002079002079,0.0971337036910807,0.0245390409324836,5226,"tags=22%, list=12%, signal=19%","SRPRB/SPCS3/SRP72/SEC61A1/HSPA5/SRPRA/IMMP1L/SEC61A2/SEC63/SEC61A1/SRPRA"
"hsa04979","hsa04979","Cholesterol metabolism",50,0.389225845141407,1.32945548029407,0.0893617021276596,0.109422492401216,0.0276435770276756,3775,"tags=12%, list=9%, signal=10%","LRPAP1/VAPA/LIPA/APOE/VAPA/ABCA1/MYLIP/CD36/CD36/LRP2/CD36/LRP2"
"hsa04976","hsa04976","Bile secretion",71,0.356288529422548,1.28419416546922,0.0903083700440529,0.110132158590308,0.0278228611175516,4813,"tags=12%, list=11%, signal=10%","GNAS/SCARB1/ADCY3/AQP9/SLC4A2/GNAS/GNAS/GNAS/ATP1A1/ABCC4/GNAS/GNAS/ATP1B3/GNAS/GNAS/GNAS/SCARB1/SCARB1/SLC9A1"
"hsa00562","hsa00562","Inositol phosphate metabolism",72,0.357430374639778,1.28899470041379,0.0949227373068433,0.115290774056895,0.0291260902880576,7074,"tags=23%, list=17%, signal=19%","SYNJ2/PIKFYVE/PTEN/MTMR1/PLCB1/PI4K2A/MTMR7/IMPAD1/PIK3CA/INPP4B/PIP4K2B/MTM1/PIP4K2C/PIK3C2A/INPP5J/PTEN/INPP5A/PIP5K1B/CDIPT/PIP4K2A/MTMR6/PIK3CG/PIP4K2A/PTEN/PIK3C2B/MINPP1/SYNJ1/PIK3CA/PTEN/SACM1L/ALDH6A1/ALDH6A1/MTM1/PLCD4/ALDH6A1/ALDH6A1/PIK3C3/PIK3C3/INPP4B/INPP4B/INPP4B"
"hsa00790","hsa00790","Folate biosynthesis",25,0.46833419659694,1.36892995395105,0.103238866396761,0.124885725479953,0.0315500780159881,1606,"tags=19%, list=4%, signal=18%","TH/DHFR/GPHN/DHFR2/AKR1C3/QDPR/PCBD2"
"hsa04966","hsa04966","Collecting duct acid secretion",27,0.455203419731578,1.3458292665854,0.105154639175258,0.126692336355732,0.0320064849740797,9718,"tags=28%, list=23%, signal=22%","ATP6V0E2/ATP6V0A2/SLC4A1/ATP6V1D/ATP6V1G1/CLCNKB/ATP6V0E1/ATP6V1C1/ATP6V1D/ATP6V1G1/ATP6V1C1/ATP6V1G2/ATP6V1A/ATP6V0E1/ATP6V0E1"
"hsa00983","hsa00983","Drug metabolism - other enzymes",60,0.365516471431358,1.27241738680268,0.106666666666667,0.128,0.0323368421052632,2163,"tags=12%, list=5%, signal=11%","GMPS/RRM2/GSTP1/TK1/DUT/TYMP/MGST1/HPRT1/XDH/TK1/UPP1/TYMP/RRM2/IMPDH1"
"hsa04130","hsa04130","SNARE interactions in vesicular transport",33,0.425540024051105,1.31856876924771,0.109278350515464,0.130611574321272,0.0329966082495844,10150,"tags=29%, list=24%, signal=22%","STX11/GOSR2/SNAP29/VAMP7/VAMP3/STX7/SNAP23/VTI1A/GOSR1/BNIP1/VAMP3/SEC22B/GOSR1/STX7/STX7/SNAP23/GOSR2/STX18/GOSR1/VAMP4/VTI1B/STX17/STX17/SNAP29/SNAP23"
"hsa04721","hsa04721","Synaptic vesicle cycle",77,0.3394383369622,1.2330088497473,0.124153498871332,0.147801784370633,0.0373393981567915,5853,"tags=16%, list=14%, signal=14%","ATP6V1D/CLTC/SLC6A4/ATP6V1G1/SLC6A13/NSF/NSF/ATP6V1C1/SLC17A7/CPLX2/ATP6V1G2/SLC6A4/UNC13B/DNM3/ATP6V1A/SLC17A6/SLC1A2/SLC17A7/RIMS1/ATP6V0E1/STXBP1/ATP6V0E1/SYT1/SLC18A2/SLC6A4/SLC1A1/SLC1A2/SYT1"
"hsa00830","hsa00830","Retinol metabolism",47,-0.39178631968975,-1.2652907732647,0.131578947368421,0.156022467235282,0.0394162022489133,6784,"tags=28%, list=16%, signal=24%","CYP2A6/CYP26A1/RDH16/UGT2B17/HSD17B6/CYP3A5/CYP2B6/RETSAT/ADH5/DHRS9/AOX1/AOX1/ADH1A/RDH11/ADH1B/PNPLA4/ALDH1A1/ADH1C/UGT2B28/PNPLA4/SDR16C5/UGT2B15/ADH1B/ADH1B"
"hsa05310","hsa05310","Asthma",26,0.439013863525436,1.29870890044325,0.133064516129032,0.157162814325629,0.0397042899348957,7670,"tags=19%, list=18%, signal=16%","HLA-DRA/HLA-DQA1/HLA-DRA/HLA-DPA1/HLA-DQA1/HLA-DQB1/HLA-DRB4/MS4A2/FCER1A"
"hsa04260","hsa04260","Cardiac muscle contraction",82,0.329439028219309,1.21506261770716,0.143805309734513,0.169182717334722,0.042740897010877,6096,"tags=20%, list=15%, signal=17%","COX5A/CACNB4/COX7C/CACNA1C/COX7A1/CACNG7/ATP1B1/COX7C/FXYD2/CASQ2/CACNA1C/SLC8A3/CACNA2D3/UQCR11/CACNA2D4/ASPH/CACNG4/ATP1A4/TPM3/UQCRQ/HRC/CACNA2D2/SLC8A1/CACNA1D/ASPH/COX7B/COX6C/CACNG4/UQCRB/ASPH/ASPH/CACNA2D1/CACNA1D/ATP1A2/CACNA1D"
"hsa00630","hsa00630","Glyoxylate and dicarboxylate metabolism",30,0.426512176616501,1.28354922623501,0.144927536231884,0.169836956521739,0.0429061784897025,12001,"tags=34%, list=29%, signal=24%","SHMT2/SHMT2/SHMT2/MDH2/ACAT2/PGP/ACO2/ACSS1/GLDC/CS/MDH1/HAO2/GLYCTK/ACSS1/PCCB/GRHPR/GCSH/HYI/CAT/DLD/GRHPR"
